id,oplocdistrict,industryphy,industryco,opscope,enttype,enttypeitem,state,orgid,jobid,adbusign,townsign,regtype,empnum,compform,parnum,exenum,opform,venind,enttypeminu,protype,oploc,regcap,reccap,forreccap,forregcap,congro,enttypegb,opfrom_year,opto_year,diff_year,oploc_freq
f1c1045b13d18329d773e026b16968b25ccdb1625714362b,225,5,314,1,1,1,2,8,139,0,1,1,3,1,2,1,14,3,1,2,3799,30,0,0,0,0,1,2017,1970,0,1
9c7fa510616a6830c7829079429a5b12148ce1d3b45eff77,222,5,316,1,1,1,2,45,335,0,1,1,1,1,2,1,14,3,1,2,2344,20,0,0,0,0,1,2017,1970,0,337
59b38c56de383683460f0277e9b5aa06d150a897872259c5,202,16,265,1,6,29,2,43,67,0,0,1,3,1,2,1,1,3,1,2,1983,1000,0,0,0,0,49,2019,2069,50,18792
82750f1b9d1223501eaebd872f8777e6169350c57ad66713,208,16,272,1,6,29,2,62,217,0,0,1,3,1,2,1,1,3,1,2,1983,15,0,0,0,0,49,2018,1970,0,18792
d8071a739aa75a3b59690b1b683f163bfb589cfd997229c0,207,6,298,1,6,29,2,50,261,0,0,1,3,1,2,1,1,3,1,2,1983,500,0,0,0,0,49,2018,2068,50,18792
216bd2aaf4d079245b0008ec339f3c4986e59b842720cfc4,203,16,272,1,6,32,3,48,302,0,0,1,10,1,2,1,1,3,27,2,1983,10,0,0,0,0,53,2019,1970,0,18792
beb4aaaa89e0a0ae585bf8686ababe45c47722f4699343e7,202,5,316,1,1,1,2,26,108,0,1,1,5,1,2,1,14,3,1,2,2781,50,0,0,0,0,1,2018,1970,0,1
f000950527a6feb6b660919413094e38146d92ee38ab985a,200,14,212,1,6,29,2,1,247,0,1,1,3,1,2,1,1,3,1,2,1983,50,50,0,0,0,49,2012,2032,20,18792
d8071a739aa75a3b86fe76cb6560a05d18f9fb612389e54e,207,14,212,1,6,29,2,50,52,0,1,1,4,1,2,1,1,3,1,2,1983,1000,1000,0,0,0,49,2014,2024,10,18792
beb4aaaa89e0a0aebe520e34fadbaceedad7a8ee1076daf3,202,5,316,1,1,1,2,16,96,0,1,1,10,1,2,1,14,3,1,2,4738,20,0,0,0,0,1,2017,1970,0,1
59b38c56de383683b1be7c957d17960fe3514c23beb64448,202,10,144,1,6,29,2,43,67,0,0,1,3,1,2,1,1,3,1,2,1983,500,0,0,0,0,49,2019,1970,0,18792
f000950527a6feb65b64166b3d31319500f511d18d5e2286,200,17,137,1,6,29,2,43,226,0,1,1,0,1,2,1,1,3,1,2,1983,300,300,0,0,0,49,2010,2040,30,18792
e9f7b28ec10e0470a60a2fa28f7f42e0fd0e37a12af7d63d,221,16,272,1,13,11,2,44,21,0,0,1,10,1,2,1,1,3,12,2,1983,100,0,0,0,0,23,2019,2069,50,18792
f000950527a6feb660b9d6b255c9db423ca5aa156c3ab85c,202,16,272,1,6,32,2,1,385,0,1,1,4,1,2,1,1,3,27,2,1983,200,0,0,0,0,53,2016,2046,30,18792
beb4aaaa89e0a0aebe84b1c53c141c2985701908e9860660,202,5,316,1,1,1,2,18,212,0,1,1,1,1,2,1,14,3,1,2,4806,10,0,0,0,0,1,2019,1970,0,1
59b38c56de3836836f215cd9e0bf8efc4ff41aa8e32393f5,202,14,167,1,13,11,2,43,67,0,0,1,5,1,21,20,1,3,12,2,1983,1101,1100,0,0,0,23,2019,2039,20,18792
9c7fa510616a683049fd827ba7a3974eb2089c3cda7c3b24,222,5,18,1,1,1,2,45,134,0,1,1,2,1,2,1,14,3,1,2,2344,10,0,0,0,0,1,2019,1970,0,337
d8071a739aa75a3bf6e1e5c00e16510ea82359eca913bceb,207,10,109,1,6,29,3,50,261,0,0,1,4,1,2,1,1,3,1,2,1983,200,0,0,0,0,49,2018,2068,50,18792
ed38190adf12fceba5251328bff3542d1b6914202ba8ee51,200,5,327,1,1,1,2,9,349,0,1,1,2,1,2,1,14,3,1,2,1983,10,0,0,0,0,1,2018,1970,0,18792
8f19388cfd6e2b9c0061c70543b397e84ec5125159feb799,221,5,329,1,1,1,2,76,219,0,0,1,1,1,2,1,14,3,1,2,1782,20,0,0,0,0,1,2017,1970,0,1
82750f1b9d122350104998a76029a085f767e838d0ad6a84,208,10,109,1,6,32,3,62,217,0,0,1,5,1,2,1,1,3,2,2,1983,10,0,0,0,0,2,2019,1970,0,18792
f000950527a6feb69343079a9a47482d1d7295927c91e323,207,16,257,1,6,29,2,50,261,0,1,3,4,1,2,1,1,3,1,2,1983,108,0,0,0,0,49,2015,2045,30,18792
beb4aaaa89e0a0ae23d217824c5f20e8bb134a82d33d5d0d,202,5,327,1,1,1,2,24,86,0,1,1,10,1,2,1,14,3,1,2,4161,50,0,0,0,0,1,2018,1970,0,1
f000950527a6feb6efe98a58f51a319abe0f1814db8bd230,200,16,216,1,6,29,2,31,415,0,0,1,4,1,2,1,1,3,1,2,1983,1000,0,0,0,0,49,2018,2068,50,18792
59b38c56de383683e6eb7584eee9f051d93828b751279397,202,16,265,1,6,32,2,43,67,0,0,1,3,1,2,1,1,3,27,2,1983,580,0,0,0,0,53,2019,2069,50,18792
beb4aaaa89e0a0ae0638a466540c8f34ecfc0203ab9df079,202,15,47,1,1,1,2,14,97,0,1,1,5,1,2,1,14,3,1,2,1602,50,0,0,0,0,1,2020,1970,0,1
beb4aaaa89e0a0aece9b58e9f3447fc033ae21428a86db30,202,5,327,1,1,1,2,16,128,0,0,1,4,1,2,1,14,3,1,2,4410,50,0,0,0,0,1,2018,1970,0,1
f000950527a6feb697766bd59bd9bc55a957d388589441a0,202,13,35,1,6,29,2,1,331,0,0,1,3,1,2,1,1,3,1,2,1983,100,0,0,0,0,49,2018,1970,0,18792
ed38190adf12fcebea3a00e3e3566547370d88eac177d725,200,5,329,1,1,1,2,9,99,0,1,1,1,1,2,1,14,3,1,2,1947,12,0,0,0,0,1,2017,1970,0,1
516ab81418ed215d91087461579ba9a9c2c37d5221c7a636,225,6,298,1,6,32,2,3,74,0,0,1,2,1,2,1,1,3,27,2,1983,50,0,0,0,0,53,2020,1970,0,18792
da8691b210adb3f6117ebb18f873d2f71ece70028e809274,207,5,327,1,1,1,2,58,293,0,1,1,2,1,2,1,14,3,1,2,4914,9.9,0,0,0,0,1,2017,1970,0,1
da8691b210adb3f6b043b4f3bb128680f5e38ca6c7bdb355,207,5,327,1,1,1,2,32,79,0,1,1,6,1,2,1,14,3,1,2,2153,100,0,0,0,0,1,2018,1970,0,1
59b38c56de383683694fddc2c06b623c715267dc51cdbe71,202,16,265,1,6,32,2,43,67,0,0,1,2,1,2,1,1,3,27,2,1983,200,0,0,0,0,53,2019,1970,0,18792
f000950527a6feb69ccce82d99862b42dbac00e0c1af3c38,202,5,329,1,6,32,2,31,412,0,1,3,4,1,2,1,1,3,27,2,1983,100,0,0,0,0,53,2016,2066,50,18792
516ab81418ed215d6efbf357ed2b2c14e3e216b92d1e2818,225,5,310,1,6,29,3,3,89,0,1,1,4,1,2,1,1,2,1,2,1983,20,0,0,0,0,49,2017,1970,0,18792
beb4aaaa89e0a0aeedb60aead27e8e5b3f087599aa9641b8,202,5,18,1,1,1,2,2,31,0,0,1,2,1,2,1,14,3,1,2,1983,30,0,0,0,0,1,2019,1970,0,18792
e9f7b28ec10e047097a71c80027e193bf8a17f85f0230723,221,10,86,1,13,16,2,44,21,0,1,1,2,1,2,1,33,3,1,2,1983,50,0,0,0,0,28,2018,1970,0,18792
d8071a739aa75a3b9240d146d230c2bb0f2526efc2a6eb30,207,10,100,1,6,29,2,50,261,0,0,1,3,1,2,1,1,3,1,2,1983,50,0,0,0,0,49,2019,1970,0,18792
beb4aaaa89e0a0aea44b1411ada59694347ab10caba423d3,202,5,316,1,1,1,2,18,212,0,1,1,2,1,2,1,14,3,1,2,4070,20,0,0,0,0,1,2018,1970,0,1
216bd2aaf4d079247420e727e852b8013738fd3645d0453d,203,16,265,1,6,32,2,48,124,0,0,1,3,1,2,1,1,3,27,2,1983,201,0,0,0,0,53,2019,1970,0,18792
47645761dc56bb8c213ae04b8c410838bd6a7a19e416cae4,223,16,258,1,6,32,2,42,72,0,0,1,10,1,1,1,1,3,27,2,1983,168,0,0,0,0,53,2020,1970,0,18792
d8071a739aa75a3b5fcb13e13615d267b201be54bb460dc8,207,5,327,1,6,32,2,50,261,0,1,1,4,1,2,1,1,3,27,2,1983,50,0,0,0,0,53,2017,2067,50,18792
59b38c56de3836830a5e94d2e423f541201725cbfac9f47b,202,10,141,1,6,29,2,43,63,0,0,1,3,1,2,1,1,3,1,2,1983,500,0,0,0,0,49,2020,1970,0,18792
da8691b210adb3f6a6031d444240d26a45c8be32a590e454,207,5,329,1,1,1,2,25,211,0,1,1,5,1,2,1,14,1,1,2,3798,10,0,0,0,0,1,2017,1970,0,1
beb4aaaa89e0a0ae6a4cce951f28d807b628fe234a8499e4,202,5,314,1,1,1,2,24,98,0,0,1,1,1,2,1,14,3,1,2,1983,20,0,0,0,0,1,2019,1970,0,18792
755db3b5c5f74eb44ace5a1b4651036896cd9823422c909a,223,5,320,1,1,1,3,34,369,0,1,1,2,1,2,1,14,3,1,2,1983,10,0,0,0,0,1,2012,1970,0,18792
82750f1b9d122350fa6616e568cd37c8adb427aef66b4783,208,5,310,1,13,16,3,62,66,0,0,1,4,1,2,1,1,3,1,2,1983,30,0,0,0,0,28,2020,1970,0,18792
9c7fa510616a683003eb1f8daefb79681c78a562a532607e,222,5,18,1,1,1,2,45,335,0,1,1,3,1,2,1,14,3,1,2,2344,10,0,0,0,0,1,2018,1970,0,337
d8071a739aa75a3b1a98cf314c9182b1ebb5ba06a20da4f5,207,16,247,1,6,32,2,50,261,0,0,1,3,1,2,1,1,3,27,2,1983,100,0,0,0,0,53,2019,2069,50,18792
47645761dc56bb8c8ac50973bb451a5d9cd54bb4060338dc,223,5,310,1,6,29,2,42,185,0,0,1,3,1,2,1,1,3,1,2,1983,100,0,0,0,0,49,2020,1970,0,18792
47e3664e12f3ce7431f78f86b7d64b03c4d4cd3551adca4e,222,6,286,1,6,32,2,61,40,0,0,3,4,1,2,1,1,3,27,2,1983,1000,0,0,0,0,53,2017,1970,0,18792
59b38c56de3836830e751eed0ddf2ba26c1a514617bcbe6a,202,16,222,1,6,29,2,43,63,0,0,1,3,1,2,1,1,3,1,2,1983,500,0,0,0,0,49,2020,1970,0,18792
da8691b210adb3f65b7e50d1076ebb6118b72fc3b7b40e45,207,5,316,1,1,1,2,25,211,0,1,1,3,1,2,1,14,2,1,2,1612,10,0,0,0,0,1,2018,1970,0,4
755db3b5c5f74eb4f63363ad22427a034c3675a8f968604e,223,5,327,1,1,1,2,34,390,0,1,1,2,1,2,1,14,3,1,2,1983,10,0,0,0,0,1,2009,2016,7,18792
216bd2aaf4d0792417761e853fcd9ac504c18baabca2558f,203,16,272,1,6,29,2,48,124,0,0,1,1,1,2,1,1,3,1,2,1983,500,0,0,0,0,49,2019,1970,0,18792
4a8fc4f3fb4d8a0f65cca5288dfbdc26be9424f76becfe0a,203,5,329,1,1,1,3,57,311,0,1,1,2,1,2,1,14,3,1,2,1983,30,0,0,0,0,1,2017,1970,0,18792
f000950527a6feb684ef1f78b4efaf3db0302d355ec23872,200,14,185,1,6,29,2,43,13,0,1,1,0,1,2,1,1,3,1,2,1983,200,200,0,0,0,49,2006,2031,25,18792
d8071a739aa75a3b9c1f3041118f84a33fa2af4cf14032db,207,16,265,1,6,29,2,50,261,0,1,1,2,1,2,1,1,3,1,2,1983,158,0,0,0,0,49,2018,2068,50,18792
f000950527a6feb68cfab9dadd93d86dd0caf70c972cb4ca,202,16,265,1,6,29,2,43,331,0,1,1,3,1,2,1,1,3,1,2,1983,100,0,0,0,0,49,2018,1970,0,18792
755db3b5c5f74eb4c21d01180f58935dc804a4a9df8aef71,223,5,327,1,1,1,2,34,369,0,1,1,2,1,2,1,14,3,1,2,3762,10,0,0,0,0,1,2020,1970,0,1
d8071a739aa75a3b1299a10ce9770ea7864a973d992362a1,207,16,214,1,6,32,2,50,261,0,1,1,4,1,2,1,1,3,27,2,1983,50,0,0,0,0,53,2017,2067,50,18792
da8691b210adb3f6a560e4321580339edfe15207ec73949d,207,10,118,1,1,1,2,70,293,0,1,1,3,1,2,1,14,3,1,2,1852,10,0,0,0,0,1,2017,1970,0,1
f000950527a6feb610d447f615e858e81b078667e4704cdf,203,5,18,1,6,32,2,48,385,0,1,1,4,1,2,1,1,3,27,2,1983,300,0,0,0,0,53,2015,1970,0,18792
82750f1b9d122350fcc1057fd4c77a6fbfe3795ef794b087,208,16,272,1,6,29,3,62,217,0,1,1,4,1,2,1,1,3,1,2,1983,200,0,0,0,0,49,2017,2037,20,18792
47645761dc56bb8c77af894de38bfe23e16fd6f8e8f86f1d,223,6,301,1,6,9,2,42,371,0,0,1,3,1,2,1,1,3,1,2,1983,1000,0,0,0,0,14,2019,1970,0,18792
e9f7b28ec10e0470d136e46772e878ae8aa29d0acfc9d5ff,221,16,272,1,6,29,2,44,355,0,0,1,20,1,2,1,1,3,1,2,1983,500,0,0,0,0,49,2020,1970,0,18792
d8071a739aa75a3be3a0d0749250bf39e9c7ab44fd0cba50,207,16,260,1,6,29,2,50,64,0,0,1,12,1,2,1,1,3,1,2,1983,3000,0,0,0,0,49,2020,1970,0,18792
da8691b210adb3f67e476cd8ee6d98008c2dd7933f557851,207,10,116,1,1,1,2,64,117,0,1,1,1,1,2,1,14,3,1,2,4106,20,0,0,0,0,1,2018,1970,0,1
d8071a739aa75a3b9ed931d90e073baed3fbd00df54cb692,207,16,265,1,6,32,2,50,261,0,0,1,2,1,2,1,1,3,27,2,1983,500,0,0,0,0,53,2018,1970,0,18792
da8691b210adb3f6f2917657f0cda1a042a6d4b2616daf33,207,5,327,1,1,1,2,58,293,0,1,1,2,1,2,1,14,3,1,2,469,10,0,0,0,0,1,2017,1970,0,3
e9f7b28ec10e04709f38ac4b8738ce4ae8504009be889688,221,15,59,1,6,29,2,44,397,0,0,1,8,1,2,1,1,3,1,2,1983,500,0,0,0,0,49,2019,1970,0,18792
d8071a739aa75a3beb5acd66488dc35051b4f1b2d9ec51c9,207,16,257,1,6,29,2,50,261,0,0,1,2,1,2,1,1,3,1,2,1983,800,0,0,0,0,49,2018,2068,50,18792
f000950527a6feb6b9b962b6cf1ff0e8ab30f322a627794f,202,16,260,1,6,32,2,1,385,0,1,1,4,1,2,1,1,3,27,2,1983,5000,0,0,0,0,53,2017,1970,0,18792
d8071a739aa75a3b14bb70d3c433ea7c77ae58bacd8fdefb,207,16,265,1,6,29,2,31,398,0,0,3,4,1,2,1,1,3,1,2,1983,200,0,0,0,0,49,2020,1970,0,18792
f000950527a6feb631848cf3ac1cb4f6945550d489744cf0,202,5,327,1,6,29,2,43,385,0,1,1,4,1,2,1,1,3,1,2,1983,30,0,0,0,0,49,2017,2067,50,18792
755db3b5c5f74eb4c0869362cbaa7aad76638bc829c71f6c,223,5,327,1,1,1,2,74,428,0,1,1,10,1,2,1,14,3,1,2,5170,10,0,0,0,0,1,2019,1970,0,1
f000950527a6feb6920ef61d4b8c1abb4485b61725a39635,207,16,259,1,6,9,2,50,261,0,0,3,4,1,2,1,1,3,1,2,1983,500,0,0,0,0,14,2018,1970,0,18792
f000950527a6feb6f79be733b6ea220c5fca6f3f08d91fe1,203,6,293,1,6,29,2,48,331,0,0,1,2,1,2,1,1,3,1,2,1983,1000,0,0,0,0,49,2018,2068,50,18792
ed38190adf12fcebce32e0abadb1a6b5a6128063a2eb2ad1,200,5,316,1,1,1,2,9,349,0,0,1,2,1,2,1,14,3,1,2,5333,15,0,0,0,0,1,2019,1970,0,1
59b38c56de38368365f1dfba6baa2a8bb67114a505c107c2,202,16,272,1,6,29,2,43,67,0,0,1,2,1,2,1,1,3,1,2,1983,200,0,0,0,0,49,2019,2069,50,18792
e9f7b28ec10e0470c8a88675cb5cdf9d111a292d4bb8a5a7,221,6,298,1,6,32,2,44,28,0,1,1,4,1,2,1,1,3,27,2,1983,100,0,0,0,0,53,2016,2066,50,18792
e9f7b28ec10e0470ee67c0fecd2ad1d555c234d2c0737e06,221,16,247,1,6,29,2,44,71,0,0,1,8,1,2,1,1,3,1,2,1983,500,0,0,0,0,49,2020,1970,0,18792
f000950527a6feb6246a62d6fc683199147932a0f0698018,200,16,257,1,6,29,2,43,385,0,1,1,4,1,2,1,1,3,1,2,1983,500,100,0,0,0,49,2015,2045,30,18792
f1c1045b13d183292b5642266d7f302f649be29a33333877,225,5,316,1,1,1,2,11,139,0,1,1,4,1,2,1,14,3,1,2,1338,10,0,0,0,0,1,2020,1970,0,1
216bd2aaf4d079243650d00e5ec3f61219abad97782aba9a,203,16,265,1,6,29,2,48,124,0,0,1,2,1,2,1,1,3,1,2,1983,100,0,0,0,0,49,2020,1970,0,18792
f000950527a6feb612494066fde67107e6483ba74353221a,208,16,216,1,10,19,2,1,385,0,1,1,4,1,2,1,1,3,20,2,1983,2980.49,0,0,0,0,38,2016,2036,20,18792
f000950527a6feb66da1412d4bd7b0804d4de253784bb1b3,202,16,265,1,6,32,2,1,165,0,0,1,3,1,2,1,1,3,27,2,1983,50,0,0,0,0,53,2019,1970,0,18792
59b38c56de383683619608b6df7103a6819e00adc300625d,202,17,99,1,13,11,2,43,67,0,0,1,5,1,2,1,1,3,12,2,1983,10,0,0,0,0,23,2019,2049,30,18792
47e3664e12f3ce7410097099a64de2d832332eee6e586b32,222,17,99,1,13,11,2,61,40,0,0,1,10,1,2,1,1,3,12,2,1983,100,0,0,0,0,23,2019,2039,20,18792
beb4aaaa89e0a0ae8448a6cb4acdbe0f14c7aea9c6f869f0,202,5,327,1,1,1,2,16,96,0,0,1,3,1,2,1,14,3,1,2,3993,10,0,0,0,0,1,2019,1970,0,1
47e3664e12f3ce745e36c224394945481883b8bdb56122f6,222,14,212,1,6,29,2,61,40,0,0,1,6,1,2,1,1,3,1,2,1983,1000,0,0,0,0,49,2019,1970,0,18792
da8691b210adb3f61706d4a615a12fa19c7e0939d0dfa829,207,5,320,1,1,1,2,25,312,0,0,1,2,1,2,1,14,3,1,2,3152,10,0,0,0,0,1,2020,1970,0,1
beb4aaaa89e0a0aed3180c512fe6d850aa0152739cb3d4a6,202,5,327,1,1,1,2,26,92,0,1,1,6,1,2,1,14,3,1,2,315,20,0,0,0,0,1,2019,1970,0,1
516ab81418ed215d6e1f36c3b8b35a5c1c3170cdd3c6ca1b,225,5,4,1,13,16,2,27,330,0,1,1,4,1,2,1,33,3,1,2,1983,100,0,0,0,0,28,2017,1970,0,18792
e9f7b28ec10e047042aab48019de35a8f5df15ca2b90b6de,221,6,298,1,6,32,2,44,28,0,0,1,3,1,2,1,1,3,27,2,1983,1000,0,0,0,0,53,2019,2069,50,18792
da8691b210adb3f61da76de403f0556eb4a88c4c9299769d,207,5,18,1,1,1,2,4,416,0,0,1,5,1,2,1,14,3,1,2,2207,50,0,0,0,0,1,2020,1970,0,1
8f19388cfd6e2b9c502851f21d46c9e49351d4efb663f0b4,221,5,317,1,1,1,3,37,262,0,1,1,6,1,2,1,14,3,1,2,1983,20,0,0,0,0,1,2018,1970,0,18792
e9f7b28ec10e0470f8f583fda540986695e6ce71510adc59,221,13,34,1,6,32,2,44,28,0,1,1,3,1,2,1,1,3,27,2,1983,10,0,0,0,0,53,2018,1970,0,18792
4a8fc4f3fb4d8a0faec79ec4c2ca4bcebc400e35e2652491,203,5,327,1,1,1,2,59,260,0,0,1,5,1,2,1,14,3,1,2,1983,50,0,0,0,0,1,2020,1970,0,18792
f1c1045b13d18329cdfae56468743ab1107d773824b5489c,225,5,316,1,1,1,2,11,139,0,1,1,2,1,2,1,14,3,1,2,898,70,0,0,0,0,1,2019,1970,0,1
da8691b210adb3f6756c2b25e74f2cc8b7f4742602b14592,207,5,314,1,1,1,2,70,222,0,1,1,2,1,2,1,14,3,1,2,1477,20,0,0,0,0,1,2018,1970,0,1
ed38190adf12fcebc86072b7cd287ff6fe6fde32e567319c,200,5,327,1,1,1,3,12,289,0,1,1,11,1,2,1,14,3,1,2,2293,10,0,0,0,0,1,2018,1970,0,1
755db3b5c5f74eb41ba92895bf75cedee65be00930a1d3f7,223,5,317,1,1,1,2,34,369,0,0,1,5,1,2,1,14,3,1,2,2101,10,0,0,0,0,1,2019,1970,0,1
beb4aaaa89e0a0aeab61a5f57c62abff0b70e848b25596dd,202,5,327,1,1,1,3,24,86,0,1,1,3,1,2,1,14,3,1,2,1983,10,0,0,0,0,1,2017,1970,0,18792
f000950527a6feb69f8163e94e4db725d302496849c4fa42,200,5,327,1,6,32,2,43,385,0,1,1,4,1,2,1,1,3,27,2,1983,50,0,0,0,0,53,2014,2064,50,18792
59b38c56de3836838c82ed879e888b5596ef0bf7139e4af2,202,17,99,1,13,11,2,43,104,0,1,1,2,1,2,1,1,3,12,2,1983,40,0,0,0,0,23,2016,1970,0,18792
f000950527a6feb6e51d8895c5a068914f09f88c81e64d22,202,5,327,1,6,29,3,1,331,0,1,1,4,1,2,1,1,3,1,2,1983,30,0,0,0,0,49,2017,2047,30,18792
f000950527a6feb66bb5f9acffdcb3e8e6c329c7a1e39ebc,207,16,247,1,6,29,2,50,261,0,0,3,4,1,2,1,1,3,1,2,1983,10506,6506,0,0,0,49,2010,2040,30,18792
f000950527a6feb6ad4cbbf4a513e2c1cab1d44398946699,202,16,260,1,6,32,2,1,112,0,0,1,3,1,2,1,1,3,27,2,1983,5000,0,0,0,0,53,2019,1970,0,18792
da8691b210adb3f6038492d8c6d8c01227d25772eab9590a,207,5,319,1,1,1,2,70,23,0,0,1,6,1,2,1,14,3,1,2,343,20,0,0,0,0,1,2020,1970,0,1
516ab81418ed215d184238bad7fb8ba7de323c7c6e33e148,225,16,257,1,6,29,2,3,287,0,1,1,4,1,2,1,1,3,1,2,1983,1000,0,0,0,0,49,2016,1970,0,18792
755db3b5c5f74eb4c52e02cbe17cae0c606107a15fcdbe41,223,10,135,1,1,1,3,35,374,0,1,1,2,1,2,1,14,3,1,2,1983,20,0,0,0,0,1,2017,1970,0,18792
beb4aaaa89e0a0aeeb32e103c2f97cb9b306c8b78cfe26bd,202,5,327,1,1,1,2,24,86,0,1,1,3,1,2,1,14,3,1,2,1983,10,0,0,0,0,1,2017,1970,0,18792
47645761dc56bb8cc449eba14ca41aeb7a8115a21fdc87e6,223,5,5,1,6,29,2,42,344,0,1,1,4,1,2,1,1,3,1,2,1983,50,0,0,0,0,49,2017,1970,0,18792
f000950527a6feb6c08abfdd423148d64f91e2dc19d45564,200,16,265,1,6,32,2,48,385,0,1,1,4,1,2,1,1,3,27,2,1983,100,0,0,0,0,53,2015,2065,50,18792
ed38190adf12fceb7b5713831ed29bf2411ca5aa1b76aa53,200,5,319,1,1,1,2,9,349,0,0,1,1,1,2,1,14,3,1,2,1983,10,0,0,0,0,1,2020,1970,0,18792
e9f7b28ec10e0470caa2ce005d1fd9654e3f0f237b517ebf,221,16,272,1,6,32,2,44,216,0,1,1,4,1,2,1,1,3,27,2,1983,1200,0,0,0,0,53,2017,2067,50,18792
59b38c56de383683d18f6d2938cd2a4bf074fb8e7029e227,202,10,118,1,6,32,2,43,67,0,0,1,5,1,2,1,1,3,3,2,1983,10,0,0,0,0,3,2019,1970,0,18792
f000950527a6feb61e3cb246a63c1f9d71da148fcb1b65b6,203,16,216,1,6,29,2,48,331,0,0,1,4,1,2,1,1,3,1,2,1983,500,0,0,0,0,49,2017,1970,0,18792
f000950527a6feb6b79d969d7e2a45edcf27bbec6d78f2c9,200,14,166,1,6,29,2,43,380,0,0,1,3,1,2,1,1,3,1,2,1983,2000,2000,0,0,0,49,2007,2037,30,18792
59b38c56de38368382d592dc09458b7aeee3072ddcec3d7d,202,17,99,1,13,11,2,43,104,0,1,1,5,1,2,1,1,3,12,2,1983,2501,1,0,0,0,23,2017,2037,20,18792
59b38c56de383683e28684b4360a05bd084358f4c3fdcbc5,202,17,99,1,13,11,2,43,104,0,1,1,5,1,2,1,1,3,12,2,1983,10,0,0,0,0,23,2017,2047,30,18792
beb4aaaa89e0a0aeb756fb94eb49105d1e1f665a96fb13ed,202,5,316,1,1,1,2,28,104,0,1,1,2,1,2,1,14,3,1,2,1496,10,0,0,0,0,1,2017,1970,0,1
4a8fc4f3fb4d8a0f5f169181e0e631ceb44316ce6bcccf4f,203,5,317,1,1,1,2,60,303,0,1,1,5,1,2,1,14,3,1,2,1983,20,0,0,0,0,1,2017,1970,0,18792
516ab81418ed215d1c20396a75f4e7c5b493de169892f633,225,13,35,1,6,32,2,3,214,0,0,1,5,1,2,1,1,3,27,2,1983,10,0,0,0,0,53,2018,1970,0,18792
da8691b210adb3f6c149aee7403766afd3078c48da36188e,207,5,316,1,1,1,3,70,222,0,1,1,3,1,2,1,14,3,1,2,250,10,0,0,0,0,1,2019,1970,0,1
f000950527a6feb6415bb44f6512226031e9348bf140822b,203,16,257,1,6,32,2,1,267,0,1,1,4,1,2,1,1,3,27,2,1983,100,0,0,0,0,53,2017,2067,50,18792
59b38c56de383683ba5b16a3f3e53812e882f7a2545c8f69,202,13,36,1,6,32,2,43,67,0,0,1,13,1,2,1,1,3,27,2,1983,20,0,0,0,0,53,2019,2069,50,18792
8f19388cfd6e2b9c4ba225cac810b64415598bb78ae1dfbc,221,5,317,1,1,1,3,37,262,0,1,1,8,1,2,1,14,3,1,2,1983,15,0,0,0,0,1,2017,1970,0,18792
d8071a739aa75a3b9317bd011b588e7701b407b0a897d72e,207,16,272,1,6,29,2,50,261,0,0,1,10,1,2,1,1,3,1,2,1983,100,0,0,0,0,49,2019,1970,0,18792
d8071a739aa75a3b57a9ff6eb7330b47a95a5c838dbb0452,207,10,109,1,6,32,2,50,64,0,0,1,1,1,1,1,1,3,27,2,1983,20,0,0,0,0,53,2020,1970,0,18792
82750f1b9d1223501bd2cd929e41bec7a4ebec24364ec703,208,16,265,1,6,29,2,62,201,0,0,1,3,1,2,1,1,3,1,2,1983,500,0,0,0,0,49,2019,1970,0,18792
f1c1045b13d183294e997cdf9949abcf7be3a797c0b8fce7,225,5,327,1,1,1,2,11,242,0,1,1,2,1,2,1,14,3,1,2,817,50,0,0,0,0,1,2020,1970,0,1
8f19388cfd6e2b9caca9f39520e59e21b8f9f187810bcea8,221,5,327,1,1,1,2,37,262,0,1,1,8,1,2,1,14,3,1,2,1983,10,0,0,0,0,1,2018,1970,0,18792
516ab81418ed215d29f5856d9b4accb588459132e6ea66ba,225,16,247,1,6,29,2,3,214,0,0,1,4,1,2,1,1,3,1,2,1983,600,0,0,0,0,49,2017,1970,0,18792
f000950527a6feb6a0e7a994c57a5a18b5aed56cc85a82c5,202,5,18,1,6,32,2,43,385,0,1,1,4,1,2,1,1,3,27,2,1983,10,0,0,0,0,53,2015,2065,50,18792
e9f7b28ec10e0470ec6c7bfbaee4a1a5040b5c9f14ad5658,221,6,298,1,6,29,7,44,188,0,0,1,0,1,2,1,1,3,1,2,1983,1000,1000,0,0,0,49,2009,2029,20,18792
755db3b5c5f74eb42f3e6d02c2c20c31def2ea924fb39bbd,223,5,316,1,1,1,2,34,369,0,1,1,1,1,2,1,14,3,1,2,4923,10,0,0,0,0,1,2020,1970,0,15
755db3b5c5f74eb4587898025ce6f5e18f2218184b4fe4e0,223,10,134,1,1,1,2,35,374,0,1,1,3,1,2,1,14,3,1,2,4905,20,0,0,0,0,1,2020,1970,0,1
59b38c56de383683b9b0fbf5171fcf0d80bc61add1d790f7,202,10,118,1,6,32,2,43,63,0,0,1,2,1,1,1,1,3,27,2,1983,50,0,0,0,0,53,2020,1970,0,18792
47e3664e12f3ce74d54c0cdc35c8031b85c1e5d407036aca,222,10,118,1,6,29,2,61,40,0,0,1,5,1,2,1,1,3,1,2,1983,300,0,0,0,0,49,2019,1970,0,18792
